#ServerReceiveDate,msec,HsSendDate,msec,ProtorolVer,Sn,Lat,Lon,G_amp,Seq,P_Shindo,P_Gal,S_ShindoEst,S_ShindoEst,S_Shindo,S_Gal,P_sn,P_co_p,TrigStartDate,msec,Uncertainty,isEq,Bcast,IsEew,Param,MdPort,MdEn,MdAct,Sp
9/8/17 4:50,384,13:50:31,345,2,1604159,16.3423,-98.0549,1.22,4,0.85,0.91,1.85,2.72,0.85,0.91,27,169,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,758,13:50:31,723,2,1604056,16.3487,-98.0605,1.22,4,0.89,0.95,1.89,2.85,0.96,1.02,30,469,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,899,13:50:31,845,2,1604159,16.3423,-98.0549,1.22,5,0.9,0.96,1.9,2.89,0.9,0.96,27,219,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,430,13:50:32,392,2,1604063,17.0966,-96.7186,1.22,13,1.34,1.59,2.34,4.77,2.32,4.92,56,1371,9/8/17 13:50,663,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,487,13:50:32,448,2,1604159,16.3423,-98.0549,1.22,6,0.97,1.05,1.97,3.14,0.95,1.02,29,279,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,558,4:50:32,506,2,1604482,14.9074,-92.2622,1.22,17,1.27,1.47,2.27,4.4,3.54,20.04,57,4219,9/8/17 4:49,144,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,999,13:50:32,922,2,1604056,16.3487,-98.0605,1.22,5,0.89,0.95,1.89,2.86,1.31,1.53,32,589,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,124,13:50:33,97,2,1604054,17.07889,-96.7072,1.22,12,1.03,1.12,2.03,3.35,2.84,8.95,46,1852,9/8/17 13:50,566,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,184,13:50:33,144,2,1604159,16.3423,-98.0549,1.22,7,0.97,1.05,1.97,3.14,0.97,1.05,29,349,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,85,13:50:34,46,2,1604159,16.3423,-98.0549,1.22,8,1.04,1.13,2.04,3.4,1.1,1.21,30,439,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,456,13:50:34,423,2,1604056,16.3487,-98.0605,1.22,6,0.87,0.93,1.87,2.79,1.48,1.86,32,739,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,875,13:50:35,846,2,1604151,16.4722,-98.417,1.22,0,0,0,0,0,0,0,0,0,9/8/17 13:50,898,2500,0,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,930,13:50:35,892,2,1604063,17.0966,-96.7186,1.22,14,1.34,1.59,2.34,4.77,2.39,5.35,56,1721,9/8/17 13:50,663,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,224,4:50:36,210,2,1604095,16.4694,-98.4041,1.22,1,0.87,0.93,1.87,2.78,0.87,0.93,30,167,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,358,13:50:36,323,2,1604056,16.3487,-98.0605,1.22,7,0.87,0.93,1.87,2.79,1.58,2.1,32,929,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,590,13:50:36,550,2,1604159,16.3423,-98.0549,1.22,10,1.04,1.13,2.04,3.4,1.23,1.4,31,689,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,684,13:50:36,654,2,1604151,16.4722,-98.417,1.22,1,0.69,0.75,1.69,2.26,0.69,0.75,28,266,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,708,4:50:36,698,2,1604095,16.4694,-98.4041,1.22,2,0.94,1.01,1.94,3.02,0.92,0.98,30,217,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,309,4:50:37,298,2,1604095,16.4694,-98.4041,1.22,3,1.03,1.11,2.03,3.34,1.03,1.11,31,277,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,375,13:50:37,344,2,1604151,16.4722,-98.417,1.22,2,0.82,0.87,1.82,2.62,0.79,0.85,30,336,9/8/17 13:50,970,0,2450,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,822,13:50:37,798,2,1604054,17.07889,-96.7072,1.22,13,1.03,1.12,2.03,3.35,2.86,9.18,46,2322,9/8/17 13:50,566,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,5,4:50:37,996,2,1604095,16.4694,-98.4041,1.22,4,1.24,1.42,2.24,4.26,1.21,1.37,37,347,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,276,13:50:38,243,2,1604151,16.4722,-98.417,1.22,3,0.97,1.05,1.97,3.14,1.03,1.12,36,426,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,387,13:50:38,348,2,1604159,16.3423,-98.0549,1.22,11,1.06,1.15,2.06,3.45,1.33,1.58,31,869,9/8/17 13:50,636,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,758,13:50:38,723,2,1604056,16.3487,-98.0605,1.22,8,0.87,0.93,1.87,2.79,1.67,2.33,32,1169,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,905,4:50:38,897,2,1604095,16.4694,-98.4041,1.22,5,1.36,1.63,2.36,4.89,1.44,1.79,41,437,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,376,13:50:39,344,2,1604151,16.4722,-98.417,1.22,4,0.97,1.05,1.97,3.14,1.2,1.36,38,536,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,5,4:50:39,996,2,1604095,16.4694,-98.4041,1.22,6,1.37,1.65,2.37,4.95,1.6,2.14,44,547,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,227,13:50:40,193,2,1604063,17.0966,-96.7186,1.22,15,1.34,1.59,2.34,4.78,2.54,6.37,56,2151,9/8/17 13:50,663,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,587,13:50:40,548,2,1604159,16.3423,-98.0549,1.22,12,1.06,1.15,2.06,3.45,1.38,1.68,31,1089,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,783,13:50:40,745,2,1604151,16.4722,-98.417,1.22,5,0.99,1.07,1.99,3.2,1.3,1.53,38,676,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,403,4:50:41,398,2,1604095,16.4694,-98.4041,1.22,7,1.37,1.65,2.37,4.95,1.62,2.2,44,687,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,755,13:50:41,724,2,1604056,16.3487,-98.0605,1.22,9,0.89,0.95,1.89,2.86,1.79,2.69,32,1469,9/8/17 13:50,15,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,476,13:50:42,444,2,1604151,16.4722,-98.417,1.22,6,0.98,1.05,1.98,3.16,1.36,1.63,38,846,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,160,4:50:43,104,2,1604482,14.9074,-92.2622,1.22,18,1.29,1.5,2.29,4.49,3.97,32.92,57,5279,9/8/17 4:49,144,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,205,4:50:43,198,2,1604095,16.4694,-98.4041,1.22,8,1.39,1.69,2.39,5.08,1.76,2.58,44,867,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,340,4:50:43,302,2,1604391,15.7592,-96.1013,1.22,0,1.31,1.55,2.31,4.64,1.99,3.37,65,4751,9/8/17 4:49,779,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:50,390,13:50:43,350,2,1604159,16.3423,-98.0549,1.22,13,1.05,1.13,2.05,3.4,1.56,2.04,31,1369,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,628,13:50:43,599,2,1604054,17.07889,-96.7072,1.22,14,1.08,1.18,2.08,3.54,2.95,10.15,46,2902,9/8/17 13:50,566,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,676,13:50:44,645,2,1604151,16.4722,-98.417,1.22,7,0.97,1.04,1.97,3.12,1.66,2.3,38,1066,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,403,4:50:45,397,2,1604095,16.4694,-98.4041,1.22,9,1.38,1.67,2.38,5.01,1.94,3.18,44,1087,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:50,459,13:50:45,425,2,1604056,16.3487,-98.0605,1.22,10,0.89,0.95,1.89,2.86,1.85,2.86,32,1839,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,627,13:50:45,594,2,1604063,17.0966,-96.7186,1.22,16,1.32,1.57,2.32,4.7,2.7,7.63,56,2691,9/8/17 13:50,663,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,896,13:50:46,853,2,1604159,16.3423,-98.0549,1.22,14,1.07,1.17,2.07,3.5,1.6,2.15,31,1719,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,375,13:50:47,344,2,1604151,16.4722,-98.417,1.22,8,0.97,1.04,1.97,3.12,1.77,2.6,38,1336,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,213,4:50:48,198,2,1604095,16.4694,-98.4041,1.22,10,1.38,1.67,2.38,5.01,2.03,3.51,44,1367,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:50,58,13:50:50,26,2,1604056,16.3487,-98.0605,1.22,11,0.89,0.95,1.89,2.86,1.85,2.86,32,2299,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,924,13:50:50,900,2,1604054,17.07889,-96.7072,1.22,15,1.07,1.17,2.07,3.51,3.21,13.66,46,3632,9/8/17 13:50,566,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,185,13:50:51,149,2,1604159,16.3423,-98.0549,1.22,15,1.08,1.18,2.08,3.56,1.64,2.24,31,2149,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,437,13:50:52,402,2,1604063,17.0966,-96.7186,1.22,17,1.31,1.55,2.31,4.64,3.12,12.38,56,3371,9/8/17 13:50,663,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,742,13:50:53,710,2,1604140,16.7956,-99.3884,1.22,1,1.35,1.62,2.35,4.84,1.32,1.56,30,125,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,119,13:50:54,96,2,1604140,16.7956,-99.3884,1.22,2,1.4,1.72,2.4,5.15,1.38,1.66,29,165,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,621,13:50:54,597,2,1604140,16.7956,-99.3884,1.22,3,1.48,1.87,2.48,5.6,1.48,1.87,29,215,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,976,13:50:54,945,2,1604151,16.4722,-98.417,1.22,10,0.97,1.04,1.97,3.12,1.88,2.97,38,2096,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,219,13:50:55,196,2,1604140,16.7956,-99.3884,1.22,4,1.5,1.92,2.5,5.75,1.5,1.92,30,275,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,862,13:50:55,826,2,1604056,16.3487,-98.0605,1.22,12,0.89,0.95,1.89,2.86,1.85,2.86,32,2879,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,920,13:50:55,896,2,1604140,16.7956,-99.3884,1.22,5,1.52,1.97,2.52,5.9,1.52,1.97,29,345,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,6,4:50:56,0,2,1604095,16.4694,-98.4041,1.22,12,1.38,1.66,2.38,4.99,2.17,4.16,44,2147,9/8/17 4:50,511,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:50,359,4:50:56,305,2,1604482,14.9074,-92.2622,1.22,19,1.42,1.75,2.42,5.25,4.02,35,57,6599,9/8/17 4:49,144,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,292,4:50:57,246,2,1604135,17.5652,-99.5091,1.22,1,0.73,0.79,1.73,2.38,0.71,0.77,30,193,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,470,4:50:57,435,2,1604129,17.53369,-99.4952,1.22,1,1.02,1.1,2.02,3.29,1.02,1.1,36,261,9/8/17 4:50,794,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,776,4:50:57,733,2,1604135,17.5652,-99.5091,1.22,2,0.82,0.88,1.82,2.63,0.8,0.85,31,243,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,926,13:50:57,900,2,1604140,16.7956,-99.3884,1.22,7,1.53,1.97,2.53,5.92,1.55,2.04,28,545,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,170,4:50:58,125,2,1604129,17.53369,-99.4952,1.22,2,1.14,1.26,2.14,3.8,1.14,1.26,38,331,9/8/17 4:50,794,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,383,4:50:58,336,2,1604135,17.5652,-99.5091,1.22,3,0.97,1.04,1.97,3.12,0.97,1.04,35,303,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,638,13:50:58,615,2,1604065,16.8532,-99.847,1.22,1,0.96,1.03,1.96,3.1,0.91,0.98,29,83,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:50,920,13:50:58,899,2,1604065,16.8532,-99.847,1.22,2,0.91,0.98,1.91,2.92,0.91,0.98,28,113,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,64,4:50:59,24,2,1604129,17.53369,-99.4952,1.22,3,1.26,1.46,2.26,4.38,1.31,1.54,42,421,9/8/17 4:50,794,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,179,4:50:59,137,2,1604135,17.5652,-99.5091,1.22,4,1.11,1.23,2.11,3.68,1.11,1.23,39,383,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,224,13:50:59,203,2,1604065,16.8532,-99.847,1.22,3,1.04,1.13,2.04,3.38,1.04,1.13,30,143,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:50,322,13:50:59,298,2,1604140,16.7956,-99.3884,1.22,8,1.53,1.97,2.53,5.92,1.66,2.31,28,685,9/8/17 13:50,433,0,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:50,620,13:50:59,601,2,1604065,16.8532,-99.847,1.22,4,1.04,1.13,2.04,3.38,1.04,1.13,30,183,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,24,13:51:00,1,2,1604054,17.07889,-96.7072,1.22,16,1.8,2.7,2.8,8.11,4.89,94.61,46,4542,9/8/17 13:50,566,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,121,13:51:00,99,2,1604065,16.8532,-99.847,1.22,5,1.06,1.16,2.06,3.48,1.06,1.16,28,233,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,164,4:51:00,124,2,1604129,17.53369,-99.4952,1.22,4,1.27,1.47,2.27,4.39,1.63,2.23,49,531,9/8/17 4:50,794,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,174,4:51:00,133,2,1604135,17.5652,-99.5091,1.22,5,1.22,1.39,2.22,4.18,1.56,2.06,51,483,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,280,13:51:00,246,2,1604151,16.4722,-98.417,1.22,11,0.97,1.04,1.97,3.12,1.88,2.97,38,2626,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,715,13:51:00,700,2,1604065,16.8532,-99.847,1.22,6,1.09,1.2,2.09,3.59,1.09,1.2,29,293,9/8/17 13:50,753,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,933,13:51:00,901,2,1604063,17.0966,-96.7186,1.22,18,1.89,2.99,2.89,8.96,4.42,55.28,56,4221,9/8/17 13:50,663,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,371,4:51:01,333,2,1604135,17.5652,-99.5091,1.22,6,1.23,1.4,2.23,4.2,1.85,2.88,54,603,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,518,13:51:01,499,2,1604065,16.8532,-99.847,1.22,7,1.17,1.31,2.17,3.94,1.17,1.31,29,373,9/8/17 13:50,753,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,563,4:51:01,526,2,1604129,17.53369,-99.4952,1.22,5,1.27,1.47,2.27,4.39,1.74,2.51,49,671,9/8/17 4:50,794,2500,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,488,13:51:02,435,2,1604055,15.8579,-97.0587,1.22,0,1.57,2.09,2.57,6.26,1.9,3.05,46,4861,9/8/17 13:50,808,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,526,13:51:02,500,2,1604065,16.8532,-99.847,1.22,8,1.16,1.3,2.16,3.9,1.24,1.43,30,473,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,655,13:51:02,632,2,1604058,19.0683,-98.2692,1.22,1,0.59,0.67,1.59,2.02,0.56,0.65,21,154,9/8/17 13:51,69,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,802,13:51:02,783,2,1604158,19.0368,-98.1986,1.22,1,0.77,0.82,1.77,2.47,0.77,0.82,27,319,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,875,4:51:02,834,2,1604135,17.5652,-99.5091,1.22,7,1.23,1.4,2.23,4.2,1.92,3.1,54,753,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,63,13:51:03,31,2,1604056,16.3487,-98.0605,1.22,13,0.89,0.95,1.89,2.86,1.87,2.95,32,3599,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,389,13:51:03,353,2,1604159,16.3423,-98.0549,1.22,17,1.08,1.18,2.08,3.56,1.68,2.37,31,3369,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,586,13:51:03,573,2,1604158,19.0368,-98.1986,1.22,2,0.85,0.91,1.85,2.73,0.85,0.91,28,399,9/8/17 13:50,567,0,2200,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,716,13:51:03,700,2,1604065,16.8532,-99.847,1.22,9,1.19,1.34,2.19,4.01,1.36,1.62,30,593,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,161,13:51:04,146,2,1604058,19.0683,-98.2692,1.22,1,0.71,0.77,1.71,2.31,0.71,0.77,20,222,9/8/17 13:51,683,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,587,13:51:04,574,2,1604158,19.0368,-98.1986,1.22,3,0.85,0.9,1.85,2.71,0.9,0.96,30,499,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,747,13:51:04,734,2,1604058,19.0683,-98.2692,1.22,2,0.77,0.82,1.77,2.47,0.77,0.82,21,282,9/8/17 13:51,683,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,780,4:51:04,735,2,1604135,17.5652,-99.5091,1.22,8,1.23,1.4,2.23,4.2,1.92,3.1,54,943,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,218,13:51:05,203,2,1604065,16.8532,-99.847,1.22,10,1.16,1.3,2.16,3.9,1.43,1.77,30,743,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,257,13:51:05,238,2,1604068,19.01199,-98.2003,1.22,2,1.22,1.39,2.22,4.16,1.2,1.35,35,93,9/8/17 13:51,284,2500,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,569,13:51:05,550,2,1604068,19.01199,-98.2003,1.22,3,1.2,1.35,2.2,4.06,1.2,1.35,34,123,9/8/17 13:51,284,2500,2500,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,860,13:51:05,844,2,1604068,19.01199,-98.2003,1.22,4,1.2,1.35,2.2,4.06,1.2,1.35,32,153,9/8/17 13:51,284,2500,2450,OFF,OFF,,10505,ON,ON,ON
9/8/17 4:51,885,13:51:05,872,2,1604158,19.0368,-98.1986,1.22,4,0.88,0.93,1.88,2.8,1.05,1.14,30,629,9/8/17 13:50,567,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,352,13:51:06,335,2,1604058,19.0683,-98.2692,1.22,4,0.84,0.89,1.84,2.68,0.86,0.92,23,442,9/8/17 13:51,683,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,879,13:51:06,848,2,1604151,16.4722,-98.417,1.22,12,0.97,1.04,1.97,3.13,1.93,3.13,38,3286,9/8/17 13:50,970,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,116,13:51:07,100,2,1604065,16.8532,-99.847,1.22,11,1.16,1.3,2.16,3.9,1.48,1.87,30,933,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,175,4:51:07,134,2,1604135,17.5652,-99.5091,1.22,9,1.23,1.41,2.23,4.22,1.94,3.18,54,1183,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,452,13:51:07,436,2,1604058,19.0683,-98.2692,1.22,5,0.84,0.89,1.84,2.68,0.91,0.97,22,552,9/8/17 13:51,683,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,497,13:51:07,471,2,1604158,19.0368,-98.1986,1.22,5,0.87,0.93,1.87,2.78,1.15,1.28,30,789,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,961,13:51:07,940,2,1604067,17.1352,-100.471,1.22,1,1.14,1.26,2.14,3.78,1.14,1.26,25,152,9/8/17 13:51,390,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,349,13:51:08,329,2,1604067,17.1352,-100.471,1.22,2,1.14,1.26,2.14,3.78,1.14,1.26,23,192,9/8/17 13:51,390,0,2350,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,849,13:51:08,830,2,1604067,17.1352,-100.471,1.22,3,1.16,1.3,2.16,3.89,1.14,1.26,23,242,9/8/17 13:51,390,0,2400,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,853,13:51:08,836,2,1604058,19.0683,-98.2692,1.22,6,0.84,0.9,1.84,2.69,0.97,1.04,22,692,9/8/17 13:51,683,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,449,13:51:09,428,2,1604067,17.1352,-100.471,1.22,4,1.16,1.3,2.16,3.89,1.14,1.26,23,302,9/8/17 13:51,390,0,2450,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,487,13:51:09,474,2,1604158,19.0368,-98.1986,1.22,6,0.87,0.93,1.87,2.78,1.15,1.28,30,989,9/8/17 13:50,567,0,2450,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,519,13:51:09,501,2,1604065,16.8532,-99.847,1.22,12,1.16,1.3,2.16,3.9,1.48,1.87,30,1173,9/8/17 13:50,753,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,176,4:51:10,136,2,1604135,17.5652,-99.5091,1.22,10,1.24,1.41,2.24,4.24,2.07,3.67,54,1483,9/8/17 4:50,285,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,250,13:51:10,229,2,1604067,17.1352,-100.471,1.22,5,1.23,1.4,2.23,4.21,1.23,1.4,23,382,9/8/17 13:51,390,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,652,13:51:10,636,2,1604058,19.0683,-98.2692,1.22,7,0.83,0.89,1.83,2.66,1.03,1.12,22,872,9/8/17 13:51,683,0,2050,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,255,13:51:11,229,2,1604067,17.1352,-100.471,1.22,6,1.25,1.43,2.25,4.3,1.28,1.48,24,482,9/8/17 13:51,390,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,352,13:51:11,313,2,1604138,18.3361,-99.5486,1.22,1,1.21,1.37,2.21,4.09,1.21,1.37,32,165,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,429,13:51:11,402,2,1604054,17.07889,-96.7072,1.22,17,1.8,2.7,2.8,8.11,4.89,94.61,46,5682,9/8/17 13:50,566,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,467,4:51:11,448,2,1604127,16.8537,-99.8579,1.22,1,0.95,1.02,1.95,3.05,0.95,1.02,10,279,9/8/17 4:51,626,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,529,13:51:11,498,2,1604063,17.0966,-96.7186,1.22,19,1.89,2.99,2.89,8.96,4.42,55.28,56,5281,9/8/17 13:50,663,0,2500,ON,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,834,13:51:11,800,2,1604138,18.3361,-99.5486,1.22,2,1.25,1.44,2.25,4.31,1.25,1.44,33,215,9/8/17 13:51,637,0,2500,OFF,OFF,,10505,ON,OFF,OFF
9/8/17 4:51,893,13:51:11,853,2,1604159,16.3423,-98.0549,1.22,18,1.27,1.47,2.27,4.4,3.75,25.69,31,4219,9/8/17 13:50,636,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,983,13:51:11,973,2,1604158,19.0368,-98.1986,1.22,7,0.87,0.93,1.87,2.78,1.22,1.39,30,1239,9/8/17 13:50,567,0,2500,OFF,OFF,,10505,ON,ON,OFF
9/8/17 4:51,59,13:51:12,28,2,1604056,16.3487,-98.0605,1.22,14,1.23,1.4,2.23,4.19,3.74,25.17,32,4499,9/8/17 13:50,15,0,2500,OFF,OFF,,10505,ON,ON,OFF
